Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0103.b3.txt,1819.7135636057287,572.8727885425442,572.8727885425442,265.3748946925021,19,1,35
0105.b3.txt,1354.0790580319594,857.8637510513036,740.1177460050462,395.2901597981497,8,0,5
0122.b3.txt,1415.3846153846152,810.2564102564103,615.3846153846155,266.6666666666667,16,2,15
0130.b3.txt,1601.642710472279,770.0205338809035,708.4188911704312,431.21149897330594,11,3,10
0133.b3.txt,1355.1614370168259,763.9836289222374,527.512505684402,359.2542064574807,29,1,29
0134.b3.txt,1585.3658536585367,946.5737514518003,783.97212543554,813.0081300813008,8,0,11
0139.b3.txt,1951.934349355217,867.5263774912074,832.3563892145369,357.56154747948415,13,1,4
0140.b3.txt,2825.9041211101767,630.7821698906645,605.5508830950379,285.9545836837679,8,1,2
0165.b3.txt,1782.9970228250083,631.8226926893814,638.4386371154483,264.63777704267284,43,0,22
0171.b3.txt,1585.2130325814537,776.9423558897242,877.1929824561403,313.2832080200501,16,2,17
0200.b3.txt,1783.1482691051601,822.9915088177661,842.5865447419988,418.02743305029395,9,0,2
0300.b3.txt,1553.3498759305212,838.7096774193549,833.7468982630273,292.80397022332505,26,1,7
0303.b3.txt,1512.415349887133,767.4943566591422,812.6410835214447,406.32054176072234,2,0,1
0304.b3.txt,1535.1506456241032,832.1377331420372,638.4505021520803,437.58967001434723,8,3,12
0307.b3.txt,1639.2543859649122,734.6491228070176,816.8859649122808,241.22807017543857,9,2,25
0308.b3.txt,1771.4285714285713,920.6349206349207,819.0476190476192,698.4126984126984,4,1,3
0310.b3.txt,1741.988496302383,718.9811010682006,825.8011503697617,554.6425636811832,19,6,11
0313.b3.txt,1738.4370015948964,546.2519936204146,781.4992025518342,275.1196172248804,7,2,17
1023.b3.txt,1339.7435897435896,705.1282051282051,826.9230769230769,448.71794871794873,6,0,3
1057.b3.txt,1761.2809315866084,960.6986899563319,646.2882096069869,381.36826783115,17,1,16
1066.b3.txt,1657.8389830508474,895.1271186440678,948.093220338983,434.3220338983051,11,0,6
1069.b3.txt,1436.1389052383754,703.3549146556799,644.4967628016481,379.635079458505,34,2,25
1082.b3.txt,2110.3896103896104,685.0649350649351,896.1038961038961,318.18181818181813,11,0,19
1097.b3.txt,1532.1011673151752,836.5758754863813,890.0778210116732,520.4280155642024,10,1,12
1100.b3.txt,1585.8073859522085,745.8363504706734,666.1839246922519,296.88631426502536,11,2,8
1102.b3.txt,1637.1681415929204,744.8377581120943,907.0796460176991,442.4778761061947,2,4,4
1112.b3.txt,1600.9654062751408,884.9557522123894,788.4151246983105,434.4328238133548,9,0,8
1508.b3.txt,1500.93808630394,895.8724202626641,609.7560975609756,314.25891181988743,17,0,16
1520.b3.txt,1200.724966017218,774.8074309016764,502.9451744449479,280.92433167195287,22,1,31
1532.b3.txt,1544.011544011544,851.3708513708514,697.4506974506975,355.94035594035597,14,2,18
1533.b3.txt,1750.2021018593373,897.3322554567502,719.482619240097,343.57316087308,7,0,13
1534.b3.txt,1660.6660666066605,837.0837083708371,990.0990099009902,513.0513051305131,12,0,9
1536.b3.txt,1801.6085790884717,745.3083109919571,675.6032171581769,461.1260053619303,11,3,6
2018.b3.txt,1757.8579743888242,1018.6263096623982,651.9208381839347,308.4982537834691,9,0,10
2034.b3.txt,1521.0526315789475,1115.7894736842106,605.2631578947369,442.1052631578947,13,0,16
