Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0100.a2.txt,2105.2631578947367,1285.1897184822521,807.8335373317013,354.95716034271726,0,0,3
0101.a2.txt,2110.6821106821108,900.9009009009009,592.0205920205921,694.980694980695,0,0,0
0102.a2.txt,1818.1818181818182,1148.3253588516748,657.8947368421052,669.8564593301436,0,1,1
0103.a2.txt,1949.760765550239,1196.1722488038276,992.8229665071771,382.77511961722485,0,0,1
0104.a2.txt,2099.3788819875776,968.944099378882,708.0745341614906,335.4037267080745,4,0,0
0105.a2.txt,1715.3748411689962,1245.2350698856417,864.040660736976,597.2045743329097,0,0,2
0106.a2.txt,1692.6770708283314,1140.4561824729892,744.297719087635,564.2256902761104,0,0,1
0107.a2.txt,1611.047180667434,1346.375143843498,690.4487917146145,540.8515535097814,1,0,3
0109.a2.txt,1614.1732283464567,1220.472440944882,590.5511811023622,367.4540682414698,2,0,3
0110.a2.txt,2203.8216560509554,1299.3630573248408,611.4649681528663,547.7707006369427,0,1,2
0111.a2.txt,1907.514450867052,1358.3815028901734,520.2312138728324,679.1907514450867,0,0,0
0112.a2.txt,2220.9165687426557,1010.5757931844888,752.0564042303173,470.0352526439483,1,0,1
0113.a2.txt,2002.2371364653243,1174.496644295302,782.9977628635347,626.3982102908277,0,0,0
0115.a2.txt,2185.089974293059,1246.7866323907456,642.6735218508998,681.2339331619537,0,0,1
0118.a2.txt,1743.3751743375176,1422.5941422594144,892.6080892608089,418.41004184100416,1,0,0
0119.a2.txt,1802.252816020025,1301.6270337922404,650.8135168961202,425.531914893617,0,0,0
0120.a2.txt,1879.0218790218792,1209.7812097812098,785.0707850707852,514.8005148005147,0,3,0
0121.a2.txt,2048.894062863795,768.3352735739232,779.976717112922,407.4505238649592,2,3,2
0122.a2.txt,1919.3324061196106,987.4826147426982,737.134909596662,514.6036161335188,1,0,4
0125.a2.txt,1826.0869565217392,1159.4202898550725,1130.4347826086957,463.768115942029,0,0,0
0127.a2.txt,1991.2152269399708,1171.303074670571,790.6295754026355,732.0644216691069,1,1,1
0128.a2.txt,1861.8266978922718,1018.7353629976581,702.576112412178,585.480093676815,1,0,1
0130.a2.txt,1799.5689655172414,1002.1551724137931,603.448275862069,528.0172413793103,4,2,0
0131.a2.txt,2224.9690976514216,1149.567367119901,618.0469715698393,568.6032138442522,0,0,1
0133.a2.txt,1818.1818181818182,997.0674486803518,957.9667644183774,508.30889540566966,0,0,0
0134.a2.txt,1779.1411042944785,809.8159509202454,932.5153374233129,736.196319018405,0,0,0
0135.a2.txt,1848.8372093023256,1034.8837209302326,883.7209302325581,488.3720930232558,2,0,2
0136.a2.txt,2019.704433497537,1157.6354679802955,862.0689655172414,307.8817733990148,0,0,0
0137.a2.txt,1696.3226571767498,1245.5516014234875,557.5326215895611,593.1198102016608,1,0,1
0138.a2.txt,1879.0218790218792,1261.261261261261,720.7207207207207,476.19047619047615,0,0,1
0139.a2.txt,1814.516129032258,1169.3548387096773,766.1290322580645,577.9569892473118,0,0,0
0140.a2.txt,1770.091556459817,1159.7151576805695,824.0081383519837,467.95523906408954,0,0,0
0142.a2.txt,2280.5343511450383,1135.4961832061067,811.0687022900763,381.6793893129771,0,0,0
0143.a2.txt,1958.874458874459,1147.1861471861473,930.7359307359308,411.2554112554113,0,0,0
0146.a2.txt,1599.5762711864406,1419.491525423729,667.3728813559322,487.2881355932204,0,0,0
0148.a2.txt,1948.6581096849475,1120.1866977829638,501.75029171528587,431.73862310385067,0,4,4
0149.a2.txt,1993.097497842968,1233.8222605694564,647.1095772217429,716.1345987920621,1,0,3
0150.a2.txt,1614.1732283464567,1391.0761154855645,629.9212598425197,485.56430446194224,0,0,1
0155.a2.txt,2046.0358056265984,1265.984654731458,1163.682864450128,626.5984654731458,0,0,1
0156.a2.txt,1796.3224893917964,1131.5417256011315,678.9250353606789,523.3380480905233,1,0,0
0157.a2.txt,1168.6746987951808,1409.6385542168673,518.0722891566265,614.4578313253012,0,0,1
0158.a2.txt,1651.7285531370037,1267.6056338028168,576.1843790012804,729.8335467349552,0,0,0
0159.a2.txt,1814.9038461538462,1045.673076923077,817.3076923076923,769.2307692307693,0,0,0
0161.a2.txt,2096.0187353629976,1147.5409836065573,655.7377049180328,515.2224824355972,0,1,5
0162.a2.txt,2012.987012987013,1207.7922077922078,727.2727272727273,363.6363636363636,0,0,0
0163.a2.txt,1664.516129032258,980.6451612903226,967.741935483871,735.483870967742,0,0,0
0165.a2.txt,1985.611510791367,992.8057553956835,776.978417266187,460.43165467625903,0,0,2
0167.a2.txt,1730.0724637681158,978.2608695652175,833.3333333333333,615.9420289855072,0,0,0
0168.a2.txt,2312.083729781161,1294.0057088487156,789.7240723120836,428.1636536631779,2,4,0
0169.a2.txt,1816.326530612245,1153.061224489796,1244.8979591836735,510.2040816326531,1,0,1
0171.a2.txt,1840.7960199004974,1044.776119402985,808.4577114427861,472.636815920398,0,0,1
0172.a2.txt,2143.7908496732025,1111.111111111111,640.5228758169934,483.6601307189543,1,0,0
0173.a2.txt,2151.8987341772154,828.5385500575373,1196.777905638665,483.3141542002301,2,0,3
0174.a2.txt,2253.3632286995517,1143.4977578475336,908.0717488789237,246.6367713004484,1,0,1
0175.a2.txt,1807.6923076923076,1384.6153846153848,628.2051282051282,448.71794871794873,0,0,1
0176.a2.txt,2179.1443850267383,922.4598930481283,721.9251336898395,427.807486631016,0,0,0
0177.a2.txt,1480.225988700565,983.0508474576271,836.1581920903955,621.4689265536723,0,1,1
0178.a2.txt,1948.051948051948,1108.8911088911088,939.0609390609391,709.2907092907093,1,0,0
0179.a2.txt,1984.126984126984,1216.9312169312168,978.8359788359788,410.05291005291,0,0,0
0180.a2.txt,1966.6666666666665,1166.6666666666667,666.6666666666666,622.2222222222222,0,0,0
0182.a2.txt,1647.2545757071546,965.0582362728785,831.9467554076539,474.2096505823627,3,1,7
0185.a2.txt,1732.8519855595666,1131.1672683513839,601.6847172081829,445.24669073405533,0,1,0
0186.a2.txt,1627.3291925465837,1341.614906832298,621.1180124223603,621.1180124223603,0,0,0
0187.a2.txt,1786.1482381530986,1057.1081409477522,923.4507897934386,376.67071688942895,3,0,0
0188.a2.txt,1591.9811320754718,1073.1132075471698,801.8867924528302,471.6981132075472,1,0,1
0189.a2.txt,1715.5756207674945,891.6478555304741,744.920993227991,440.1805869074492,1,1,1
0190.a2.txt,1238.9380530973451,1352.7180783817953,530.9734513274336,657.3957016434892,0,0,0
0191.a2.txt,1831.6268486916952,1262.7986348122865,648.4641638225255,489.1922639362913,0,0,4
0192.a2.txt,1899.179366940211,1184.0562719812426,562.7198124267293,621.3364595545136,2,0,1
0193.a2.txt,2162.458836443469,1196.4873765093303,834.2480790340286,439.07793633369926,0,1,1
0194.a2.txt,1900.6211180124224,1142.857142857143,919.2546583850932,372.67080745341616,0,0,2
0195.a2.txt,1189.3203883495146,1080.0970873786407,570.3883495145632,509.70873786407765,1,4,5
0196.a2.txt,2022.857142857143,1222.857142857143,731.4285714285714,331.4285714285714,0,0,1
0197.a2.txt,1822.849807445443,949.9358151476251,757.3812580231065,603.3376123234917,0,0,1
0198.a2.txt,1839.0804597701149,1063.2183908045977,775.8620689655172,344.82758620689657,1,0,1
0199.a2.txt,1930.6930693069307,1064.3564356435643,928.2178217821782,358.9108910891089,0,0,0
0200.a2.txt,1624.7139588100688,1315.7894736842104,686.4988558352403,560.6407322654462,1,1,2
0201.a2.txt,1463.74829001368,820.7934336525308,752.3939808481532,328.3173734610123,0,0,4
0202.a2.txt,2078.239608801956,1405.8679706601467,770.1711491442542,330.07334963325184,0,0,0
0203.a2.txt,1752.701080432173,948.3793517406963,960.3841536614647,600.2400960384153,0,0,0
0204.a2.txt,1976.911976911977,1096.6810966810967,620.4906204906205,461.76046176046174,0,1,1
0205.a2.txt,2014.388489208633,1027.749229188078,811.9218910585817,431.6546762589928,2,0,3
0206.a2.txt,1838.0462724935735,1079.6915167095115,719.7943444730078,552.6992287917737,2,1,1
0207.a2.txt,1849.8659517426274,1260.053619302949,710.4557640750671,495.97855227882036,0,0,0
0208.a2.txt,1652.9680365296804,1324.2009132420092,757.9908675799087,538.8127853881278,5,0,1
0209.a2.txt,2355.117139334155,875.4623921085081,752.157829839704,271.27003699136867,2,0,0
0213.a2.txt,1775.9237187127533,1442.1930870083434,846.2455303933255,548.2717520858164,0,0,1
0214.a2.txt,1819.2219679633868,961.0983981693363,846.6819221967963,594.9656750572083,0,1,1
0215.a2.txt,1610.4868913857679,1448.1897627965043,973.7827715355805,449.438202247191,0,0,0
0216.a2.txt,1647.5972540045766,1121.2814645308924,926.7734553775745,274.5995423340961,0,0,0
0218.a2.txt,2241.3793103448274,1182.2660098522167,714.2857142857142,332.51231527093597,0,0,0
0219.a2.txt,1539.3794749403341,1276.8496420047732,596.6587112171837,656.3245823389021,1,0,0
0221.a2.txt,2149.532710280374,1028.03738317757,520.694259012016,280.3738317757009,0,0,2
0222.a2.txt,1920.6145966709348,1139.5646606914213,627.4007682458387,396.9270166453265,1,6,3
0223.a2.txt,1952.232606438214,996.8847352024922,965.7320872274144,259.60539979231567,0,2,3
0224.a2.txt,1724.9417249417247,1107.2261072261072,454.54545454545456,361.30536130536126,4,0,0
0226.a2.txt,1789.3401015228428,1142.1319796954315,837.5634517766498,558.3756345177665,0,0,0
0227.a2.txt,1891.891891891892,889.6396396396395,990.990990990991,518.018018018018,0,1,0
0231.a2.txt,2038.9461626575028,1168.384879725086,549.828178694158,423.82588774341355,1,0,2
0232.a2.txt,1576.2925598991174,1273.6443883984869,680.9583858764187,731.3997477931904,0,0,0
0234.a2.txt,1984.5360824742268,953.6082474226804,914.9484536082474,644.3298969072164,0,1,4
0235.a2.txt,2248.4472049689443,1291.9254658385094,919.2546583850932,472.0496894409938,0,0,0
0236.a2.txt,1527.4463007159904,1097.852028639618,835.3221957040573,501.19331742243435,0,0,0
0237.a2.txt,1923.6016371077762,777.6261937244201,613.9154160982265,381.9918144611187,1,0,5
0238.a2.txt,1787.5,1262.5,600.0,500.0,0,0,0
1002.a2.txt,1718.0094786729858,1315.1658767772512,663.5071090047394,379.1469194312796,0,0,2
1003.a2.txt,1736.2637362637363,1076.923076923077,824.1758241758241,406.5934065934066,3,0,1
1005.a2.txt,1654.275092936803,985.1301115241636,975.8364312267657,585.5018587360595,4,0,1
1006.a2.txt,1681.780708985985,1063.4789777411377,692.4979389942291,436.93322341302553,1,0,2
1007.a2.txt,2122.6415094339623,1226.4150943396226,589.622641509434,400.9433962264151,0,0,6
1008.a2.txt,1840.1937046004844,1162.227602905569,653.7530266343825,508.4745762711865,0,0,1
1009.a2.txt,1967.2131147540983,1159.2505854800936,725.9953161592506,304.4496487119438,0,2,1
1010.a2.txt,2019.4174757281553,980.5825242718447,932.0388349514564,475.72815533980577,0,1,2
1012.a2.txt,1959.2875318066158,1145.0381679389313,941.4758269720102,458.01526717557255,0,0,0
1013.a2.txt,1706.7307692307693,1093.75,781.25,625.0,0,0,0
1014.a2.txt,1835.6867779204108,1258.023106546855,885.7509627727857,423.6200256739409,1,0,0
1016.a2.txt,1644.3850267379678,1363.6363636363635,641.7112299465241,494.65240641711233,0,0,1
1017.a2.txt,1784.4827586206895,896.551724137931,948.2758620689655,500.0,2,2,6
1018.a2.txt,2035.0109409190372,1126.91466083151,940.9190371991247,371.99124726477027,0,0,0
1019.a2.txt,2275.2420470262796,726.1410788381743,1092.6694329183956,338.86583679114796,1,1,1
1020.a2.txt,1671.9492868462758,1244.05705229794,467.5118858954041,522.9793977812996,0,0,4
1021.a2.txt,1717.4177831912302,1084.0438489646772,742.9963459196102,377.58830694275275,2,0,3
1022.a2.txt,2244.8979591836733,1284.513805522209,552.2208883553421,372.1488595438175,1,0,0
1023.a2.txt,1842.1052631578946,1052.6315789473683,765.5502392344497,741.6267942583731,2,0,2
1026.a2.txt,1493.4565050038493,1377.9830638953042,615.8583525789069,284.8344880677444,0,0,1
1029.a2.txt,2080.1033591731266,943.1524547803617,749.3540051679587,400.51679586563307,0,0,2
1031.a2.txt,2089.285714285714,1017.8571428571429,642.8571428571428,339.2857142857143,0,0,2
1032.a2.txt,1395.9085439229843,1239.4705174488568,409.1456077015644,637.7858002406739,3,0,0
1034.a2.txt,1453.0892448512586,1029.7482837528605,800.9153318077804,491.9908466819222,0,0,1
1036.a2.txt,1698.1132075471696,1264.1509433962265,471.6981132075472,547.1698113207548,0,1,1
1039.a2.txt,896.2264150943396,1721.698113207547,448.1132075471698,742.9245283018868,0,0,2
1041.a2.txt,1668.6967113276492,1412.9110840438489,633.3739342265529,475.0304506699147,2,0,1
1043.a2.txt,1369.6969696969697,1236.3636363636365,545.4545454545454,593.939393939394,0,0,1
1044.a2.txt,1489.75791433892,847.2998137802606,810.0558659217877,670.391061452514,3,1,2
1048.a2.txt,2113.2075471698113,1150.9433962264152,679.2452830188679,462.2641509433962,0,0,1
1049.a2.txt,2490.2216427640155,1029.986962190352,899.6088657105606,443.28552803129077,0,0,1
1050.a2.txt,1887.2266973532799,966.6283084004602,920.5983889528194,529.3440736478711,1,0,0
1055.a2.txt,1606.2176165803107,1347.1502590673576,829.0155440414508,375.6476683937824,0,0,1
1056.a2.txt,1801.2422360248447,1169.7722567287783,662.5258799171843,569.3581780538302,3,0,4
1057.a2.txt,1248.541423570595,1166.8611435239206,723.4539089848307,420.07001166861147,1,0,0
1058.a2.txt,2166.9106881405564,1259.1508052708639,849.194729136164,629.5754026354319,0,0,4
1060.a2.txt,1360.544217687075,942.6627793974733,767.7356656948493,621.9630709426627,8,0,2
1061.a2.txt,1428.5714285714284,1394.5578231292516,736.9614512471654,566.8934240362812,0,0,0
1062.a2.txt,2052.154195011338,1054.4217687074831,714.2857142857142,430.83900226757373,1,0,1
1064.a2.txt,1775.0,1087.5,725.0,712.4999999999999,0,0,3
1065.a2.txt,1615.2450090744103,1143.3756805807623,753.1760435571688,753.1760435571688,1,0,0
1067.a2.txt,2347.826086956522,1254.6583850931677,1018.6335403726708,459.6273291925466,1,1,3
1068.a2.txt,1497.584541062802,1050.7246376811593,905.7971014492754,350.24154589371983,2,1,9
1069.a2.txt,2047.3251028806585,823.0452674897119,730.4526748971193,534.9794238683128,3,0,5
