Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0103.b5.txt,1760.1646937725168,1044.776119402985,849.2022645393721,375.7076685537828,12,0,0
0140.b5.txt,1397.2955569864778,1036.7031551835157,553.7669027688345,508.69285254346426,10,0,1
0165.b5.txt,1671.4082503556187,974.3954480796586,682.7880512091039,398.29302987197724,10,0,2
0200.b5.txt,1669.7819314641745,1009.3457943925234,716.5109034267912,523.3644859813085,7,0,2
0300.b5.txt,1747.9108635097493,807.799442896936,759.0529247910864,403.899721448468,15,1,7
0310.b5.txt,1514.9586250795671,1031.1903246339912,814.7676639083386,528.3259070655633,6,0,2
1003.b5.txt,1498.5994397759102,1127.450980392157,539.2156862745098,392.156862745098,10,0,2
1021.b5.txt,1678.2773907536416,1025.965801139962,557.3147561747942,297.65674477517416,11,0,4
1023.b5.txt,1363.095238095238,1220.2380952380952,672.6190476190476,595.2380952380952,12,2,2
1057.b5.txt,1545.5065827132228,967.3726388093876,812.8219805380653,440.75558099599317,7,0,1
1100.b5.txt,1763.4408602150536,1075.268817204301,724.0143369175628,344.0860215053763,12,0,3
1508.b5.txt,1213.6862491930278,1181.4073595868301,413.1697869593286,438.99289864428664,17,0,2
1532.b5.txt,1621.8293620292081,1222.1368178324365,392.0061491160646,345.8877786318217,13,0,1
1533.b5.txt,1472.6450020567665,1234.0600575894694,497.73755656108597,411.3533525298231,15,0,3
2019.b5.txt,1361.5023474178404,1118.9358372456963,508.6071987480438,328.6384976525822,7,0,3
2028.b5.txt,1300.8595988538682,1318.051575931232,487.10601719197706,378.2234957020057,11,0,7
2032.b5.txt,953.5822401614531,1205.8526740665993,549.949545913219,494.45005045408675,11,1,4
2034.b5.txt,1499.623210248681,941.9743782969103,753.5795026375283,437.07611152976637,10,0,4
2066.b5.txt,1295.843520782396,1393.643031784841,537.8973105134475,366.7481662591687,6,0,2
3018.b5.txt,1455.6135770234987,1024.8041775456918,691.9060052219321,535.2480417754568,7,0,2
3020.b5.txt,1669.435215946844,838.8704318936876,780.7308970099667,282.3920265780731,7,0,0
