Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0103.b4.txt,1305.9984813971146,1138.9521640091116,599.8481397114655,463.17388003037206,8,0,1
0105.b4.txt,1192.1097770154374,1183.533447684391,497.4271012006861,566.0377358490566,10,0,1
0107.b4.txt,1784.9462365591398,1240.1433691756272,652.3297491039426,236.55913978494624,9,0,8
0139.b4.txt,1516.7785234899327,1073.8255033557048,516.7785234899329,308.7248322147651,9,1,5
0140.b4.txt,1170.6512778235779,1137.6751854905194,387.46908491343777,436.93322341302553,11,0,1
0158.b4.txt,1356.9937369519832,1210.8559498956158,612.3869171885873,577.5922059846903,14,0,1
0165.b4.txt,1191.9504643962848,990.7120743034056,425.6965944272446,371.51702786377706,10,0,3
0178.b4.txt,1532.8761597418313,1093.1827349737798,645.421540943929,621.2182331585317,13,0,0
0200.b4.txt,1229.2817679558011,953.0386740331493,676.7955801104972,725.1381215469613,9,0,0
0219.b4.txt,1505.5762081784387,938.6617100371747,492.5650557620818,436.80297397769516,15,0,2
0300.b4.txt,1548.1171548117154,1112.9707112970711,443.5146443514645,343.0962343096234,10,0,3
0308.b4.txt,1362.4678663239074,1036.8466152527849,531.2767780634105,574.1216795201371,6,0,0
0310.b4.txt,1510.957324106113,1124.5674740484428,674.7404844290658,409.45790080738175,12,0,1
0318.b4.txt,1388.2461823229985,948.6348912540491,370.1989819527996,356.3165201295696,13,0,3
1003.b4.txt,1565.4520917678813,1167.3414304993253,465.587044534413,209.17678812415653,7,0,1
1021.b4.txt,1370.9063214013709,1073.876618431074,456.96877380045703,426.5041888804265,10,0,1
1023.b4.txt,1240.4092071611253,959.079283887468,805.6265984654731,805.6265984654731,8,0,2
1057.b4.txt,1415.8163265306123,1141.5816326530612,478.31632653061223,338.0102040816327,7,0,1
1069.b4.txt,1295.0819672131147,1172.1311475409836,540.983606557377,688.5245901639345,9,0,2
1097.b4.txt,1449.1803278688526,1081.967213114754,557.3770491803278,485.24590163934425,11,0,0
1100.b4.txt,1496.8999114260407,1089.4596988485384,469.4419840566873,301.1514614703277,7,0,0
1112.b4.txt,1338.432122370937,1204.5889101338432,446.1440407903123,407.9031230082855,12,0,1
1508.b4.txt,1290.0874635568514,1100.5830903790088,481.04956268221576,313.4110787172012,10,0,1
1520.b4.txt,1286.9458128078818,960.5911330049261,572.6600985221675,400.2463054187192,4,0,1
1528.b4.txt,1402.805611222445,1148.9645958583835,521.0420841683366,514.3620574482298,9,0,0
1532.b4.txt,1206.6473988439307,1148.8439306358382,361.27167630057806,520.2312138728324,14,0,2
2018.b4.txt,1268.4124386252047,1350.2454991816696,360.0654664484452,384.61538461538464,7,0,1
2030.b4.txt,1348.7071977638016,1111.111111111111,538.0852550663872,433.26345213137665,9,0,0
2034.b4.txt,1324.3039879608727,917.9834462001504,594.4319036869827,353.64936042136947,12,0,2
